#Data.in.Byte;Gap.in.Byte;Datasieving.1.on;Buffer.in.MByte;Performance.in.MByte/s;Prediction.in.MByte/s
#Data;Gap;Datasieving;Buffer;Performance
#Byte;Byte;on/off;MByte;MByte/s
2048000;32000;1;1;94.813131
2048000;32000;1;1;93.668076
2048000;32000;1;1;94.061506
2048000;32000;1;1;93.608964
2048000;64000;1;1;93.222579
2048000;64000;1;1;93.578468
2048000;64000;1;1;91.179812
2048000;64000;1;1;90.527252
2048000;64000;1;1;93.206066
2048000;128000;1;1;73.7245
2048000;128000;1;1;72.630644
2048000;128000;1;1;72.827046
2048000;128000;1;1;73.473902
2048000;128000;1;1;73.323492
2048000;256000;1;1;67.316202
2048000;256000;1;1;67.530663
2048000;256000;1;1;69.032845
2048000;256000;1;1;68.514928
2048000;256000;1;1;67.234103
2048000;512000;1;1;58.615891
2048000;512000;1;1;59.667911
2048000;512000;1;1;59.028542
2048000;512000;1;1;57.985658
2048000;512000;1;1;59.208821
2048000;1024000;1;1;50.06179
2048000;1024000;1;1;49.751022
2048000;1024000;1;1;49.719984
2048000;1024000;1;1;49.290478
2048000;1024000;1;1;50.613907
2048000;2048000;1;1;37.091848
2048000;2048000;1;1;37.780992
2048000;2048000;1;1;36.675886
2048000;2048000;1;1;37.263609
2048000;2048000;1;1;37.829513
2048000;4096000;1;1;40.362689
2048000;4096000;1;1;39.666121
2048000;4096000;1;1;40.782609
2048000;4096000;1;1;39.969482
2048000;4096000;1;1;39.292247
2048000;6144000;1;1;39.856191
2048000;6144000;1;1;40.185401
2048000;6144000;1;1;39.473005
2048000;6144000;1;1;40.797247
2048000;6144000;1;1;39.774124
2048000;8192000;1;1;40.446207
2048000;8192000;1;1;40.093209
2048000;8192000;1;1;40.196576
2048000;8192000;1;1;41.593632
2048000;8192000;1;1;38.516617
2048000;10240000;1;1;37.659839
2048000;10240000;1;1;40.860594
2048000;10240000;1;1;38.278546
2048000;10240000;1;1;37.001246
2048000;10240000;1;1;38.183254
2048000;12288000;1;1;38.569018
2048000;12288000;1;1;39.513892
2048000;12288000;1;1;38.251849
2048000;12288000;1;1;39.384864
2048000;12288000;1;1;37.671468
2048000;14336000;1;1;37.832916
2048000;14336000;1;1;38.388406
2048000;14336000;1;1;38.273074
2048000;14336000;1;1;38.929959
2048000;14336000;1;1;37.325224
2048000;16384000;1;1;38.982004
2048000;16384000;1;1;39.889998
2048000;16384000;1;1;39.712323
2048000;16384000;1;1;39.665157
2048000;16384000;1;1;38.754967
2048000;18432000;1;1;40.687578
2048000;18432000;1;1;39.785017
2048000;18432000;1;1;39.429863
2048000;18432000;1;1;38.632239
2048000;18432000;1;1;41.25503
2048000;20480000;1;1;33.908298
2048000;20480000;1;1;35.05738
2048000;20480000;1;1;36.18471
2048000;20480000;1;1;34.524476
2048000;20480000;1;1;34.772347
2048000;22528000;1;1;38.443112
2048000;22528000;1;1;37.737783
2048000;22528000;1;1;38.521046
2048000;22528000;1;1;39.489083
2048000;22528000;1;1;38.990417
2048000;0;0;1;95.635138
2048000;0;0;1;94.140216
2048000;0;0;1;96.206378
2048000;0;0;1;97.05382
2048000;0;0;1;95.288992
2048000;32000;0;1;95.350477
2048000;32000;0;1;94.089809
2048000;32000;0;1;94.213483
2048000;32000;0;1;90.371645
2048000;32000;0;1;93.322109
2048000;64000;0;1;92.744519
2048000;64000;0;1;90.994756
2048000;64000;0;1;93.014843
2048000;64000;0;1;93.905366
2048000;64000;0;1;89.209592
2048000;128000;0;1;66.924457
2048000;128000;0;1;66.906206
2048000;128000;0;1;63.478174
2048000;128000;0;1;65.836581
2048000;128000;0;1;65.41429
2048000;256000;0;1;70.272741
2048000;256000;0;1;70.409988
2048000;256000;0;1;69.358496
2048000;256000;0;1;68.938275
2048000;256000;0;1;70.472045
2048000;512000;0;1;59.584326
2048000;512000;0;1;57.617474
2048000;512000;0;1;58.939184
2048000;512000;0;1;59.456527
2048000;512000;0;1;58.160807
2048000;1024000;0;1;43.136421
2048000;1024000;0;1;42.040203
2048000;1024000;0;1;44.697994
2048000;1024000;0;1;40.663135
2048000;1024000;0;1;41.643559
2048000;2048000;0;1;45.7382
2048000;2048000;0;1;46.639167
2048000;2048000;0;1;49.351706
2048000;2048000;0;1;45.069258
2048000;2048000;0;1;46.166046
2048000;4096000;0;1;48.08244
2048000;4096000;0;1;46.913926
2048000;4096000;0;1;50.874773
2048000;4096000;0;1;51.466988
2048000;4096000;0;1;51.300324
2048000;6144000;0;1;39.827871
2048000;6144000;0;1;41.702388
2048000;6144000;0;1;47.366425
2048000;6144000;0;1;43.844014
2048000;6144000;0;1;42.758454
2048000;8192000;0;1;74.827155
2048000;8192000;0;1;72.031377
2048000;8192000;0;1;74.662948
2048000;8192000;0;1;73.926927
2048000;8192000;0;1;66.558318
2048000;10240000;0;1;46.796454
2048000;10240000;0;1;47.566936
2048000;10240000;0;1;42.415441
2048000;10240000;0;1;44.457637
2048000;10240000;0;1;46.864201
2048000;12288000;0;1;72.763562
2048000;12288000;0;1;68.750476
2048000;12288000;0;1;63.32142
2048000;12288000;0;1;68.472983
2048000;12288000;0;1;65.943317
2048000;14336000;0;1;64.202128
2048000;14336000;0;1;71.03169
2048000;14336000;0;1;66.661863
2048000;14336000;0;1;67.906387
2048000;14336000;0;1;59.379016
2048000;16384000;0;1;60.044436
2048000;16384000;0;1;58.47149
2048000;16384000;0;1;53.722659
2048000;16384000;0;1;59.097929
2048000;16384000;0;1;61.983705
2048000;18432000;0;1;69.38335
2048000;18432000;0;1;70.011189
2048000;18432000;0;1;77.874579
2048000;18432000;0;1;75.055783
2048000;18432000;0;1;68.587293
2048000;20480000;0;1;64.636981
2048000;20480000;0;1;64.228335
2048000;20480000;0;1;58.786209
2048000;20480000;0;1;59.486565
2048000;20480000;0;1;60.176666
2048000;22528000;0;1;51.900703
2048000;22528000;0;1;47.898579
2048000;22528000;0;1;45.536598
2048000;22528000;0;1;45.087779
2048000;22528000;0;1;45.206564
2097152;0;1;1;95.298549
2097152;0;1;1;96.17259
2097152;0;1;1;95.709991
2097152;0;1;1;94.175331
2097152;0;1;1;94.641423
2097152;32768;1;1;91.005942
2097152;32768;1;1;93.773098
2097152;32768;1;1;93.220869
2097152;32768;1;1;90.818525
2097152;32768;1;1;92.450618
2097152;65536;1;1;52.247331
2097152;65536;1;1;52.457978
2097152;65536;1;1;52.642207
2097152;65536;1;1;52.94071
2097152;65536;1;1;52.701597
2097152;131072;1;1;86.559968
2097152;131072;1;1;87.034268
2097152;131072;1;1;84.193365
2097152;131072;1;1;84.241204
2097152;131072;1;1;81.377577
2097152;262144;1;1;79.49526
2097152;262144;1;1;83.810022
2097152;262144;1;1;80.110336
2097152;262144;1;1;86.267096
2097152;262144;1;1;82.508856
2097152;524288;1;1;47.288392
2097152;524288;1;1;50.156873
2097152;1048576;1;1;52.985111
2097152;1048576;1;1;59.442822
2097152;1048576;1;1;59.385352
2097152;1048576;1;1;55.881308
2097152;1048576;1;1;55.15721
2097152;2097152;1;1;104.324106
2097152;2097152;1;1;107.886758
2097152;2097152;1;1;106.963742
2097152;2097152;1;1;108.284223
2097152;2097152;1;1;106.863263
2097152;4194304;1;1;96.279757
2097152;4194304;1;1;84.542283
2097152;4194304;1;1;79.199496
2097152;4194304;1;1;89.346193
2097152;4194304;1;1;80.632263
2097152;6291456;1;1;104.168638
2097152;6291456;1;1;106.384055
2097152;6291456;1;1;104.334461
2097152;6291456;1;1;105.142089
2097152;6291456;1;1;100.184065
2097152;8388608;1;1;110.142084
2097152;8388608;1;1;108.092607
2097152;8388608;1;1;108.783547
2097152;8388608;1;1;109.819286
2097152;8388608;1;1;109.006489
2097152;10485760;1;1;100.752918
2097152;10485760;1;1;105.288265
2097152;10485760;1;1;106.85486
2097152;10485760;1;1;105.700431
2097152;10485760;1;1;105.769854
2097152;12582912;1;1;88.646315
2097152;12582912;1;1;89.214449
2097152;12582912;1;1;78.262174
2097152;12582912;1;1;70.743777
2097152;12582912;1;1;83.547049
2097152;14680064;1;1;103.516353
2097152;14680064;1;1;108.430859
2097152;14680064;1;1;101.788478
2097152;14680064;1;1;105.742882
2097152;14680064;1;1;106.784759
2097152;16777216;1;1;86.585648
2097152;16777216;1;1;81.469504
2097152;16777216;1;1;84.933935
2097152;16777216;1;1;85.150748
2097152;16777216;1;1;83.791504
2097152;18874368;1;1;108.410333
2097152;18874368;1;1;108.405449
2097152;18874368;1;1;102.781266
2097152;18874368;1;1;100.992122
2097152;18874368;1;1;100.959522
2097152;20971520;1;1;77.581228
2097152;20971520;1;1;77.06766
2097152;20971520;1;1;73.520043
2097152;20971520;1;1;73.097597
2097152;20971520;1;1;78.085512
2097152;23068672;1;1;106.373846
2097152;23068672;1;1;103.957107
2097152;23068672;1;1;102.587137
2097152;23068672;1;1;100.656904
2097152;23068672;1;1;103.116666
2097152;0;0;1;96.766706
2097152;0;0;1;93.768876
2097152;0;0;1;94.358389
2097152;0;0;1;94.099094
2097152;0;0;1;94.159096
2097152;32768;0;1;94.050042
2097152;32768;0;1;94.30703
2097152;32768;0;1;94.331355
2097152;32768;0;1;93.532752
2097152;32768;0;1;93.317594
2097152;65536;0;1;50.300655
2097152;65536;0;1;51.127029
2097152;65536;0;1;51.314802
2097152;65536;0;1;48.68133
2097152;65536;0;1;50.902417
2097152;131072;0;1;86.3201
2097152;131072;0;1;84.642887
2097152;131072;0;1;89.060704
2097152;131072;0;1;87.154672
2097152;131072;0;1;87.905688
2097152;262144;0;1;84.190502
2097152;262144;0;1;80.273631
2097152;262144;0;1;84.789102
2097152;262144;0;1;84.345423
2097152;262144;0;1;83.208102
2097152;524288;0;1;48.449358
2097152;524288;0;1;48.430305
2097152;524288;0;1;48.15717
2097152;524288;0;1;47.01477
2097152;524288;0;1;49.355712
2097152;1048576;0;1;57.021776
2097152;1048576;0;1;56.765218
2097152;1048576;0;1;53.2853
2097152;1048576;0;1;59.004022
2097152;1048576;0;1;52.226032
2097152;2097152;0;1;108.201616
2097152;2097152;0;1;109.514569
2097152;2097152;0;1;110.02694
2097152;2097152;0;1;109.665936
2097152;2097152;0;1;108.699445
2097152;4194304;0;1;88.884303
2097152;4194304;0;1;87.491307
2097152;4194304;0;1;90.030582
2097152;4194304;0;1;87.183675
2097152;4194304;0;1;90.107332
2097152;6291456;0;1;108.518829
2097152;6291456;0;1;108.366497
2097152;6291456;0;1;105.291038
2097152;6291456;0;1;106.111424
2097152;6291456;0;1;106.413226
2097152;8388608;0;1;110.400664
2097152;8388608;0;1;110.050225
2097152;8388608;0;1;110.207863
2097152;8388608;0;1;109.351487
2097152;8388608;0;1;108.0536
2097152;10485760;0;1;103.322553
2097152;10485760;0;1;106.307508
2097152;10485760;0;1;107.690675
2097152;10485760;0;1;100.760673
2097152;10485760;0;1;103.182891
2097152;12582912;0;1;84.047874
2097152;12582912;0;1;90.142545
2097152;12582912;0;1;72.170764
2097152;12582912;0;1;79.198222
2097152;12582912;0;1;76.223016
2097152;14680064;0;1;104.34985
2097152;14680064;0;1;104.787025
2097152;14680064;0;1;108.694314
2097152;14680064;0;1;105.145654
2097152;14680064;0;1;107.246119
2097152;16777216;0;1;90.941675
2097152;16777216;0;1;85.417671
2097152;16777216;0;1;79.298279
2097152;16777216;0;1;75.179764
2097152;16777216;0;1;79.146392
2097152;18874368;0;1;109.197663
2097152;18874368;0;1;107.33741
2097152;18874368;0;1;102.635806
2097152;18874368;0;1;102.518488
2097152;18874368;0;1;100.409846
2097152;20971520;0;1;87.745677
2097152;20971520;0;1;81.566427
2097152;20971520;0;1;74.422117
2097152;20971520;0;1;84.316132
2097152;20971520;0;1;75.856067
2097152;23068672;0;1;105.24806
2097152;23068672;0;1;104.97945
2097152;23068672;0;1;104.071062
2097152;23068672;0;1;102.723284
2097152;23068672;0;1;100.333717
8388608;0;1;1;92.67266
8388608;0;1;1;93.913166
8388608;0;1;1;95.970081
8388608;0;1;1;97.295849
8388608;0;1;1;93.053682
8388608;4194304;1;1;90.643484
8388608;4194304;1;1;94.094164
8388608;4194304;1;1;99.118351
8388608;4194304;1;1;94.049599
8388608;4194304;1;1;97.63162
8388608;8388608;1;1;95.280733
8388608;8388608;1;1;98.959652
8388608;8388608;1;1;101.268158
8388608;8388608;1;1;93.78203
8388608;8388608;1;1;93.870218
8388608;16777216;1;1;98.981169
8388608;16777216;1;1;96.405746
8388608;16777216;1;1;92.405884
8388608;16777216;1;1;98.282778
8388608;16777216;1;1;97.334044
8388608;25165824;1;1;97.568494
8388608;25165824;1;1;89.380199
8388608;25165824;1;1;88.054079
8388608;25165824;1;1;92.239777
8388608;25165824;1;1;96.070165
8388608;33554432;1;1;109.210866
8388608;33554432;1;1;109.527116
8388608;33554432;1;1;107.279218
8388608;33554432;1;1;108.74806
8388608;33554432;1;1;107.055455
8388608;41943040;1;1;87.784554
8388608;41943040;1;1;87.581341
8388608;41943040;1;1;94.104819
8388608;41943040;1;1;88.758217
8388608;41943040;1;1;89.182585
8388608;50331648;1;1;93.194207
8388608;50331648;1;1;99.230136
8388608;50331648;1;1;93.997471
8388608;50331648;1;1;91.602238
8388608;50331648;1;1;91.263389
8388608;58720256;1;1;95.660581
8388608;58720256;1;1;94.263518
8388608;58720256;1;1;96.549928
8388608;58720256;1;1;89.540104
8388608;58720256;1;1;93.817537
8388608;67108864;1;1;90.287453
8388608;67108864;1;1;99.872415
8388608;67108864;1;1;92.329836
8388608;67108864;1;1;84.616538
8388608;67108864;1;1;89.0017
8388608;75497472;1;1;105.12621
8388608;75497472;1;1;106.326955
8388608;75497472;1;1;101.438199
8388608;75497472;1;1;102.908628
8388608;75497472;1;1;103.054383
8388608;83886080;1;1;90.377217
8388608;83886080;1;1;80.628864
8388608;83886080;1;1;93.503059
8388608;83886080;1;1;79.607846
8388608;83886080;1;1;82.810846
8388608;92274688;1;1;90.029923
8388608;92274688;1;1;98.579651
8388608;92274688;1;1;95.033257
8388608;92274688;1;1;89.399412
8388608;92274688;1;1;86.783258
8388608;0;0;1;90.115791
8388608;0;0;1;89.628273
8388608;0;0;1;88.772656
8388608;0;0;1;88.514762
8388608;0;0;1;91.50485
8388608;131072;0;1;65.931122
8388608;131072;0;1;71.527597
8388608;131072;0;1;65.929824
8388608;131072;0;1;65.135066
8388608;131072;0;1;68.99089
8388608;262144;0;1;66.197662
8388608;262144;0;1;65.473243
8388608;262144;0;1;64.217339
8388608;262144;0;1;67.242922
8388608;262144;0;1;67.742403
8388608;524288;0;1;65.924832
8388608;524288;0;1;65.02271
8388608;524288;0;1;67.524081
8388608;524288;0;1;72.502705
8388608;524288;0;1;67.304472
8388608;1048576;0;1;73.830191
8388608;1048576;0;1;66.882032
8388608;1048576;0;1;74.355528
8388608;1048576;0;1;74.300141
8388608;1048576;0;1;71.278261
8388608;2097152;0;1;97.425726
8388608;2097152;0;1;94.070912
8388608;2097152;0;1;97.130456
8388608;2097152;0;1;95.313072
8388608;2097152;0;1;94.265144
8388608;4194304;0;1;85.217121
8388608;4194304;0;1;87.825697
8388608;4194304;0;1;83.781148
8388608;4194304;0;1;88.811945
8388608;4194304;0;1;87.897994
8388608;8388608;0;1;83.65627
8388608;8388608;0;1;82.904362
8388608;8388608;0;1;76.919662
8388608;8388608;0;1;82.53271
8388608;8388608;0;1;85.088535
8388608;16777216;0;1;89.224933
8388608;16777216;0;1;82.798223
8388608;16777216;0;1;80.859404
8388608;16777216;0;1;91.212693
8388608;16777216;0;1;88.755015
8388608;25165824;0;1;91.011468
8388608;25165824;0;1;91.613118
8388608;25165824;0;1;88.315967
8388608;25165824;0;1;77.498011
8388608;25165824;0;1;86.302033
8388608;33554432;0;1;104.459589
8388608;33554432;0;1;108.177664
8388608;33554432;0;1;104.647062
8388608;33554432;0;1;104.646852
8388608;33554432;0;1;99.542503
8388608;41943040;0;1;78.496413
8388608;41943040;0;1;78.859692
8388608;41943040;0;1;75.654792
8388608;41943040;0;1;73.288299
8388608;41943040;0;1;74.790367
8388608;50331648;0;1;86.535147
8388608;50331648;0;1;87.206876
8388608;50331648;0;1;78.102514
8388608;50331648;0;1;75.340408
8388608;50331648;0;1;76.727416
8388608;58720256;0;1;97.932888
8388608;58720256;0;1;88.85828
8388608;58720256;0;1;84.88784
8388608;58720256;0;1;71.621752
8388608;58720256;0;1;72.412421
8388608;67108864;0;1;89.20629
8388608;67108864;0;1;90.765875
8388608;67108864;0;1;84.934546
8388608;67108864;0;1;95.031892
8388608;67108864;0;1;82.35021
8388608;75497472;0;1;106.52973
8388608;75497472;0;1;101.869077
8388608;75497472;0;1;103.937577
8388608;75497472;0;1;103.476175
8388608;75497472;0;1;97.484108
8388608;83886080;0;1;74.565534
8388608;83886080;0;1;75.77223
8388608;83886080;0;1;65.061121
8388608;83886080;0;1;72.988034
8388608;83886080;0;1;65.307148
8388608;92274688;0;1;82.230296
8388608;92274688;0;1;87.930626
8388608;92274688;0;1;82.450567
8388608;92274688;0;1;94.057398
8388608;92274688;0;1;89.361675
20480000;0;1;1;97.21814
20480000;0;1;1;95.60656
20480000;0;1;1;94.270192
20480000;0;1;1;96.061031
20480000;0;1;1;96.258985
20480000;320000;1;1;95.281604
20480000;320000;1;1;99.752018
20480000;320000;1;1;98.08936
20480000;320000;1;1;97.276017
20480000;320000;1;1;97.313362
20480000;640000;1;1;59.52922
20480000;640000;1;1;58.474479
20480000;640000;1;1;56.174898
20480000;640000;1;1;56.386256
20480000;640000;1;1;56.764404
20480000;1280000;1;1;43.347925
20480000;1280000;1;1;40.573449
20480000;1280000;1;1;42.779866
20480000;1280000;1;1;41.296636
20480000;1280000;1;1;41.352268
20480000;2560000;1;1;42.516194
20480000;2560000;1;1;40.727745
20480000;2560000;1;1;41.528835
20480000;2560000;1;1;43.420592
20480000;2560000;1;1;39.531717
20480000;5120000;1;1;81.539694
20480000;5120000;1;1;81.74226
20480000;5120000;1;1;83.576766
20480000;5120000;1;1;83.921434
20480000;5120000;1;1;86.797229
20480000;10240000;1;1;77.260282
20480000;10240000;1;1;80.267502
20480000;10240000;1;1;77.722142
20480000;10240000;1;1;82.496011
20480000;10240000;1;1;82.45716
20480000;20480000;1;1;80.250509
20480000;20480000;1;1;82.657205
20480000;20480000;1;1;88.000263
20480000;20480000;1;1;84.712039
20480000;20480000;1;1;83.710631
20480000;40960000;1;1;81.358852
20480000;40960000;1;1;81.550232
20480000;40960000;1;1;78.361777
20480000;40960000;1;1;81.278906
20480000;40960000;1;1;75.946177
20480000;61440000;1;1;77.455395
20480000;61440000;1;1;76.785498
20480000;61440000;1;1;79.942868
20480000;61440000;1;1;73.697941
20480000;61440000;1;1;72.394568
20480000;81920000;1;1;68.466804
20480000;81920000;1;1;78.202328
20480000;81920000;1;1;75.130563
20480000;81920000;1;1;70.646348
20480000;81920000;1;1;72.715821
20480000;102400000;1;1;66.707766
20480000;102400000;1;1;66.178553
20480000;102400000;1;1;69.862337
20480000;102400000;1;1;64.141536
20480000;102400000;1;1;64.510294
20480000;122880000;1;1;64.173129
20480000;122880000;1;1;67.62875
20480000;122880000;1;1;65.398175
20480000;122880000;1;1;64.269916
20480000;122880000;1;1;64.030254
20480000;143360000;1;1;71.28395
20480000;143360000;1;1;78.507803
20480000;143360000;1;1;67.549557
20480000;143360000;1;1;72.245576
20480000;143360000;1;1;68.784457
20480000;163840000;1;1;73.920725
20480000;163840000;1;1;59.11112
20480000;163840000;1;1;64.658596
20480000;163840000;1;1;73.640594
20480000;163840000;1;1;67.154686
20480000;184320000;1;1;68.065097
20480000;184320000;1;1;68.525247
20480000;184320000;1;1;72.827892
20480000;184320000;1;1;83.40994
20480000;184320000;1;1;70.519493
20480000;204800000;1;1;74.231964
20480000;204800000;1;1;79.757326
20480000;204800000;1;1;63.854169
20480000;204800000;1;1;81.895321
20480000;204800000;1;1;75.310612
20480000;225280000;1;1;79.799403
20480000;225280000;1;1;80.085521
20480000;225280000;1;1;76.655294
20480000;225280000;1;1;79.922577
20480000;225280000;1;1;81.967381
20480000;0;0;1;93.966143
20480000;0;0;1;96.135022
20480000;0;0;1;96.533591
20480000;0;0;1;96.258035
20480000;0;0;1;95.571163
33554432;0;1;1;97.570046
33554432;0;1;1;96.446365
33554432;0;1;1;89.778443
33554432;0;1;1;95.822141
33554432;0;1;1;97.046038
33554432;16777216;1;1;78.154692
33554432;16777216;1;1;81.034728
33554432;16777216;1;1;80.917557
33554432;16777216;1;1;80.145594
33554432;16777216;1;1;73.82758
33554432;33554432;1;1;72.16528
33554432;33554432;1;1;75.80169
33554432;33554432;1;1;74.963932
33554432;33554432;1;1;75.184014
33554432;33554432;1;1;77.23732
33554432;67108864;1;1;73.483317
33554432;67108864;1;1;66.283405
33554432;67108864;1;1;67.524665
33554432;67108864;1;1;68.016604
33554432;67108864;1;1;74.214521
33554432;100663296;1;1;73.856291
33554432;100663296;1;1;81.081073
33554432;100663296;1;1;75.375033
33554432;100663296;1;1;81.885861
33554432;100663296;1;1;76.207015
33554432;134217728;1;1;80.754684
33554432;134217728;1;1;84.808379
33554432;134217728;1;1;77.15737
33554432;134217728;1;1;75.157747
33554432;134217728;1;1;79.785658
33554432;167772160;1;1;79.747793
33554432;167772160;1;1;71.969112
33554432;167772160;1;1;74.509944
33554432;167772160;1;1;76.472509
33554432;167772160;1;1;79.52611
33554432;201326592;1;1;74.584617
33554432;201326592;1;1;69.102671
33554432;201326592;1;1;78.542562
33554432;201326592;1;1;70.272519
33554432;201326592;1;1;80.70425
33554432;234881024;1;1;69.651061
33554432;234881024;1;1;86.052308
33554432;234881024;1;1;69.774577
33554432;234881024;1;1;83.432216
33554432;234881024;1;1;77.2525
33554432;268435456;1;1;68.340861
33554432;268435456;1;1;67.628603
33554432;268435456;1;1;70.28714
33554432;268435456;1;1;59.444475
33554432;268435456;1;1;66.864936
33554432;301989888;1;1;86.075631
33554432;301989888;1;1;84.27793
33554432;301989888;1;1;77.231442
33554432;301989888;1;1;74.77764
33554432;301989888;1;1;86.366614
33554432;335544320;1;1;69.189285
33554432;335544320;1;1;67.788247
33554432;335544320;1;1;67.809845
33554432;335544320;1;1;67.486626
33554432;335544320;1;1;64.106921
33554432;369098752;1;1;63.704852
33554432;369098752;1;1;62.52788
33554432;369098752;1;1;63.687363
33554432;369098752;1;1;76.669883
33554432;369098752;1;1;72.515113
33554432;0;0;1;97.910716
33554432;0;0;1;94.382023
33554432;0;0;1;96.268264
33554432;0;0;1;98.166865
33554432;0;0;1;98.686728
33554432;524288;0;1;79.826141
33554432;524288;0;1;83.458068
33554432;524288;0;1;84.214491
33554432;524288;0;1;82.94422
33554432;524288;0;1;82.619611
33554432;1048576;0;1;79.112767
33554432;1048576;0;1;83.80469
33554432;1048576;0;1;82.920519
33554432;1048576;0;1;80.486436
33554432;1048576;0;1;81.829568
33554432;2097152;0;1;84.295889
33554432;2097152;0;1;84.084376
33554432;2097152;0;1;86.138822
33554432;2097152;0;1;83.435388
33554432;2097152;0;1;83.344276
33554432;4194304;0;1;77.373083
33554432;4194304;0;1;79.91431
33554432;4194304;0;1;84.212077
33554432;4194304;0;1;78.085961
33554432;4194304;0;1;79.29303
33554432;8388608;0;1;80.955893
33554432;8388608;0;1;79.627154
33554432;8388608;0;1;78.591059
33554432;8388608;0;1;78.440386
33554432;8388608;0;1;80.553059
33554432;16777216;0;1;68.227474
33554432;16777216;0;1;75.502569
33554432;16777216;0;1;70.879999
33554432;16777216;0;1;71.582976
33554432;16777216;0;1;71.594172
33554432;33554432;0;1;65.180751
33554432;33554432;0;1;68.864881
33554432;33554432;0;1;63.666522
33554432;33554432;0;1;63.891317
33554432;33554432;0;1;64.300657
33554432;67108864;0;1;83.730695
33554432;67108864;0;1;81.310981
33554432;67108864;0;1;84.252353
33554432;67108864;0;1;86.457739
33554432;67108864;0;1;76.744286
33554432;100663296;0;1;65.74912
33554432;100663296;0;1;65.855477
33554432;100663296;0;1;73.426121
33554432;100663296;0;1;64.163253
33554432;100663296;0;1;67.324626
33554432;134217728;0;1;81.443999
33554432;134217728;0;1;80.182328
33554432;134217728;0;1;70.038183
33554432;134217728;0;1;65.58145
33554432;134217728;0;1;63.008597
33554432;167772160;0;1;81.07227
33554432;167772160;0;1;78.026089
33554432;167772160;0;1;67.040252
33554432;167772160;0;1;75.090826
33554432;167772160;0;1;72.561045
33554432;201326592;0;1;72.826236
33554432;201326592;0;1;67.68658
33554432;201326592;0;1;65.326092
33554432;201326592;0;1;59.924768
33554432;201326592;0;1;68.090408
33554432;234881024;0;1;76.346484
33554432;234881024;0;1;61.72613
33554432;234881024;0;1;70.294911
33554432;234881024;0;1;73.323148
33554432;234881024;0;1;66.184617
33554432;268435456;0;1;69.102606
33554432;268435456;0;1;65.295588
33554432;268435456;0;1;63.866732
33554432;268435456;0;1;61.385647
33554432;268435456;0;1;69.378755
33554432;301989888;0;1;70.370406
33554432;301989888;0;1;59.659738
33554432;301989888;0;1;62.244918
33554432;301989888;0;1;58.259185
33554432;301989888;0;1;61.979338
33554432;335544320;0;1;63.745986
33554432;335544320;0;1;72.255353
33554432;335544320;0;1;67.641164
33554432;335544320;0;1;83.303635
33554432;335544320;0;1;70.129078
33554432;369098752;0;1;58.188807
33554432;369098752;0;1;67.168528
33554432;369098752;0;1;68.416028
33554432;369098752;0;1;57.320665
33554432;369098752;0;1;66.878716
2048;0;1;4;88.801157
2048;0;1;4;86.420709
2048;0;1;4;89.793406
2048;0;1;4;89.133477
2048;0;1;4;90.579868
2048;32;1;4;77.30846
2048;32;1;4;78.370266
2048;32;1;4;76.675544
2048;32;1;4;78.109328
2048;32;1;4;76.513142
2048;64;1;4;76.799166
2048;64;1;4;76.482562
2048;64;1;4;75.527471
2048;64;1;4;78.077317
2048;64;1;4;76.61925
2048;128;1;4;76.206729
2048;128;1;4;77.390052
2048;128;1;4;76.701883
2048;128;1;4;74.764052
2048;128;1;4;73.887944
2048;256;1;4;77.322867
2048;256;1;4;76.814252
2048;256;1;4;75.325256
2048;256;1;4;75.960219
2048;256;1;4;76.939301
2048;512;1;4;75.393426
2048;512;1;4;74.188156
2048;512;1;4;73.770221
2048;512;1;4;74.059905
2048;512;1;4;74.547351
2048;1024;1;4;69.428901
2048;1024;1;4;68.675928
2048;1024;1;4;71.473724
2048;1024;1;4;69.905744
2048;1024;1;4;71.666028
2048;2048;1;4;49.731169
2048;2048;1;4;48.422779
2048;2048;1;4;49.998293
2048;2048;1;4;49.155172
2048;2048;1;4;50.652902
2048;4096;1;4;32.978264
2048;4096;1;4;32.707027
2048;4096;1;4;32.749524
2048;4096;1;4;32.549583
2048;4096;1;4;32.469779
2048;6144;1;4;24.595765
2048;6144;1;4;24.076671
2048;6144;1;4;24.806962
2048;6144;1;4;24.604882
2048;6144;1;4;25.146705
2048;8192;1;4;19.796961
2048;8192;1;4;19.767149
2048;8192;1;4;19.934543
2048;8192;1;4;19.746797
2048;8192;1;4;19.530006
2048;10240;1;4;16.477156
2048;10240;1;4;16.299451
2048;10240;1;4;16.452598
2048;10240;1;4;16.240256
2048;10240;1;4;16.601953
2048;12288;1;4;14.010845
2048;12288;1;4;14.238221
2048;12288;1;4;13.896335
2048;12288;1;4;13.879862
2048;12288;1;4;13.796986
2048;14336;1;4;12.132102
2048;14336;1;4;12.106772
2048;14336;1;4;12.330822
2048;14336;1;4;12.401686
2048;14336;1;4;12.283421
2048;16384;1;4;10.631804
2048;16384;1;4;10.970224
2048;16384;1;4;11.144349
2048;16384;1;4;10.779962
2048;16384;1;4;10.773575
2048;18432;1;4;9.836473
2048;18432;1;4;9.881832
2048;18432;1;4;9.653348
2048;18432;1;4;9.789297
2048;18432;1;4;9.523434
2048;20480;1;4;8.862127
2048;20480;1;4;9.071223
2048;20480;1;4;8.867228
2048;20480;1;4;8.899175
2048;20480;1;4;8.927683
